,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
124,124,072-18-000023,15-Sep-2018,26-Mar-2019,Construction and Development of BBMP College Building at Bilekallu in ward no 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3334 Special Development works at Ward No.106.141.151.072 ( 04 wards Rs.6.00 Cr. Each),Donadhi Anand Naidu,9448121090,,Second and Final,000266,15-Sep-2018,000300,31-Mar-2019,000530,31-Mar-2019,,           ,000050 / 29-May-2021 in RTGS,2968190,Twenty Nine Lakh Sixty Eight Thousand One Hundred Ninety ,639904,Six Lakh Thirty Nine Thousand Nine Hundred Four,2328286,Twenty Three Lakh Twenty Eight Thousand Two Hundred Eighty Six
125,125,072-18-000023,15-Sep-2018,28-Nov-2018,Construction and Development of BBMP College Building at Bilekallu in ward no 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3334 Special Development works at Ward No.106.141.151.072 ( 04 wards Rs.6.00 Cr. Each),Donadhi Anand Naidu,9448121090,,Running,000266,15-Sep-2018,000186,30-Nov-2018,000374,30-Nov-2018,001826,11-Jul-2020,000226 / 07-Dec-2020 in RTGS,6440894,Sixty Four Lakh Fourty  Thousand Eight Hundred Ninety Four,297572,Two Lakh Ninety Seven Thousand Five Hundred Seventy Two,6143322,Sixty One Lakh Fourty Three Thousand Three Hundred Twenty Two
126,126,072-18-000051,07-Sep-2018,04-Oct-2019,Repairs and Maintenance of Culverts at Ward Limits in Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,N  DARSHAN          ,9880638883,,First and Final,000234,07-Sep-2018,000041,11-Aug-2021,000097,21-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,768186,Seven Lakh Sixty Eight Thousand One Hundred Eighty Six,76260,Seventy Six Thousand Two Hundred Sixty ,691926,Six Lakh Ninety One Thousand Nine Hundred Twenty Six
127,127,072-18-000027,28-Aug-2018,19-Sep-2018,Sinking of Borewells and Allied works   in ward no 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3334 Special Development works at Ward No.106.141.151.072 ( 04 wards Rs.6.00 Cr. Each),Devaraj Kuppar L (Devu Enterprises),9845007498,,First and Final,000226,28-Aug-2018,000144,26-Sep-2018,000310,26-Sep-2018,006273,18-Nov-2019,000284 / 28-Nov-2019 in RTGS,4862519,Fourty Eight Lakh Sixty Two Thousand Five Hundred Nineteen,150738,One Lakh Fifty  Thousand Seven Hundred Thirty Eight,4711781,Fourty Seven Lakh Eleven Thousand Seven Hundred Eighty One
128,128,072-17-000105,04-Aug-2018,29-Sep-2018,Providing M and R to Electrical installation at Parks and  Play ground in ward No 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",SLN Electricals Prop. Lohith T.C,9845782143,,First and Final,000025,04-Aug-2018,000005,24-Apr-2019,000005,24-Apr-2019,,           ,000109 / 17-Jul-2021 in RTGS,98121,Ninety Eight Thousand One Hundred Twenty One,8718,Eight Thousand Seven Hundred Eighteen,89403,Eighty Nine Thousand Four Hundred Three
129,129,072-18-000044,23-Jul-2018,16-Jan-2019,Water Supply Maintenance at Northern Side Ward Limits of Ward No 72 Herohalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Devaraj (M/s. Sushma Engineering Works),9845007498,,Second and Final,000209,23-Jul-2018,000249,13-Feb-2019,000459,14-Feb-2019,,           ,000033 / 17-May-2021 in RTGS,2065774,Twenty  Lakh Sixty Five Thousand Seven Hundred Seventy Four,99017,Ninety Nine Thousand Seventeen,1966757,Nineteen Lakh Sixty Six Thousand Seven Hundred Fifty Seven
130,130,072-18-000045,23-Jul-2018,16-Jan-2019,Water Supply Maintenance at Southern  Side Ward Limits of Ward No 72 Herohalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Devaraj (M/s. Sushma Engineering Works),9845007498,,Second and Final,000210,23-Jul-2018,000251,13-Feb-2019,000460,14-Feb-2019,,           ,000033 / 17-May-2021 in RTGS,2142926,Twenty One Lakh Fourty Two Thousand Nine Hundred Twenty Six,83270,Eighty Three Thousand Two Hundred Seventy ,2059656,Twenty  Lakh Fifty Nine Thousand Six Hundred Fifty Six
131,131,072-18-000044,21-Jul-2018,19-Sep-2018,Water Supply Maintenance at Northern Side Ward Limits of Ward No 72 Herohalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Devaraj (M/s. Sushma Engineering Works),9845007498,,Running,000209,23-Jul-2018,000142,26-Sep-2018,000311,26-Sep-2018,006274,18-Nov-2019,000284 / 28-Nov-2019 in RTGS,5896999,Fifty Eight Lakh Ninety Six Thousand Nine Hundred Ninety Nine,182807,One Lakh Eighty Two Thousand Eight Hundred Seven,5714192,Fifty Seven Lakh Fourteen Thousand One Hundred Ninety Two
132,132,072-18-000045,21-Jul-2018,12-Sep-2018,Water Supply Maintenance at Southern  Side Ward Limits of Ward No 72 Herohalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Devaraj (M/s. Sushma Engineering Works),9845007498,,Running,000210,23-Jul-2018,000143,26-Sep-2018,000312,26-Sep-2018,006275,18-Nov-2019,000284 / 28-Nov-2019 in RTGS,5897300,Fifty Eight Lakh Ninety Seven Thousand Three Hundred ,182816,One Lakh Eighty Two Thousand Eight Hundred Sixteen,5714484,Fifty Seven Lakh Fourteen Thousand Four Hundred Eighty Four
133,133,072-18-000483,03-Jul-2018,18-Jul-2018,Infrastructure development of Indira Canteen at ward no.72  Herohalli  ,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3106 Nagarothana Works,M/S KRIDL,9845235505,,First and Final,000187,03-Jul-2018,000122,09-Aug-2018,000298,31-Aug-2018,007195,31-Oct-2018,000271 / 20-Nov-2018 in RTGS,3467834,Thirty Four Lakh Sixty Seven Thousand Eight Hundred Thirty Four,315564,Three Lakh Fifteen Thousand Five Hundred Sixty Four,3152270,Thirty One Lakh Fifty Two Thousand Two Hundred Seventy 
134,134,072-18-000226,21-Jun-2018,03-Oct-2018,Providing and Supply  of Water Through Tractor and Tanker and PVC Pipe Line in Herohalli Ward Limits in Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,M/S KRIDL,9845235505,,First and Final,000174,21-Jun-2018,000190,04-Dec-2018,000388,07-Dec-2018,003243,09-Dec-2020,000233 / 16-Dec-2020 in RTGS,3999966,Thirty Nine Lakh Ninety Nine Thousand Nine Hundred Sixty Six,395421,Three Lakh Ninety Five Thousand Four Hundred Twenty One,3604545,Thirty Six Lakh Four Thousand Five Hundred Fourty Five
135,135,072-18-000480,21-Jun-2018,30-Jul-2018,Providing Concrete Payment and Other Developing Works at Bilekallu Govt School In Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S KRIDL,9845235505,,First and Final,000175,21-Jun-2018,000180,28-Nov-2018,000367,29-Nov-2018,000914,24-Apr-2019,000030 / 26-Apr-2019 in RTGS,4908999,Fourty Nine Lakh Eight Thousand Nine Hundred Ninety Nine,534192,Five Lakh Thirty Four Thousand One Hundred Ninety Two,4374807,Fourty Three Lakh Seventy Four Thousand Eight Hundred Seven
136,136,072-18-000481,21-Jun-2018,30-Jul-2018,Development of Roads and Drains at Surrounding Area of Bilekallu and Daninamande In Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S KRIDL,9845235505,,First and Final,000176,21-Jun-2018,000181,28-Nov-2018,000368,29-Nov-2018,000913,24-Apr-2019,000030 / 26-Apr-2019 in RTGS,4906394,Fourty Nine Lakh Six Thousand Three Hundred Ninety Four,533837,Five Lakh Thirty Three Thousand Eight Hundred Thirty Seven,4372557,Fourty Three Lakh Seventy Two Thousand Five Hundred Fifty Seven
137,137,072-18-000482,21-Jun-2018,30-Jul-2018,Providing Basic Amenties and Developing Works at Billekallu P U College In Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S KRIDL,9845235505,,First and Final,000177,21-Jun-2018,000182,28-Nov-2018,000369,29-Nov-2018,000912,24-Apr-2019,000030 / 26-Apr-2019 in RTGS,4910490,Fourty Nine Lakh Ten Thousand Four Hundred Ninety ,534303,Five Lakh Thirty Four Thousand Three Hundred Three,4376187,Fourty Three Lakh Seventy Six Thousand One Hundred Eighty Seven
138,138,072-18-000480,23-May-2018,06-Mar-2019,Providing Consultancy Services for Preparation of Detailed Project Report (DPR) for the Works under Package-30,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S Accord Consultants,8618239904,,First and Final,000118,23-May-2018,000005,04-Apr-2019,000010,07-Apr-2019,002399,03-Jun-2019,000077 / 12-Jun-2019 in RTGS,148680,One Lakh Fourty Eight Thousand Six Hundred Eighty ,14868,Fourteen Thousand Eight Hundred Sixty Eight,133812,One Lakh Thirty Three Thousand Eight Hundred Twelve
139,139,072-17-000019,23-Dec-2016,09-Oct-2018,Improvements of roads and drains at Janatha colony Giddedakonenahalli main road in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,KRIDL,9845235505,,First and Final,000185,01-Apr-2018,000154,25-Oct-2018,000329,25-Oct-2018,001789,10-Jul-2020,000171 / 14-Jul-2020 in RTGS,2473412,Twenty Four Lakh Seventy Three Thousand Four Hundred Twelve,274547,Two Lakh Seventy Four Thousand Five Hundred Fourty Seven,2198865,Twenty One Lakh Ninety Eight Thousand Eight Hundred Sixty Five
140,140,072-17-000020,23-Dec-2016,09-Oct-2018,Improvements of roads and drains at Kantharaja house Janatha colony Giddedakonenahalli main road in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,KRIDL,9845235505,,First and Final,000187,01-Apr-2018,000153,25-Oct-2018,000330,25-Oct-2018,001790,10-Jul-2020,000171 / 14-Jul-2020 in RTGS,2482727,Twenty Four Lakh Eighty Two Thousand Seven Hundred Twenty Seven,275580,Two Lakh Seventy Five Thousand Five Hundred Eighty ,2207147,Twenty Two Lakh Seven Thousand One Hundred Fourty Seven
141,141,072-18-000056,03-Mar-2018,07-Jul-2018,Providing water   Through tractor and Tanker at Vigneshwaranagar and Muneshwaranagar area in  ward no 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,M/S KRIDL,9845235505,,First and Final,000347,01-Apr-2018,000124,09-Aug-2018,000285,28-Aug-2018,005394,23-Sep-2019,000203 / 26-Sep-2019 in RTGS,4998199,Fourty Nine Lakh Ninety Eight Thousand One Hundred Ninety Nine,421854,Four Lakh Twenty One Thousand Eight Hundred Fifty Four,4576345,Fourty Five Lakh Seventy Six Thousand Three Hundred Fourty Five
142,142,072-18-000002,11-Dec-2017,31-May-2018,Sinking Energizinsing and Commissining of Borewells in Herohalli  Ward Area in Ward No. 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,Sri M. Rajesh (Sri Nanjundeshwara Construction),9886073963,,Running,000112,01-Apr-2018,000100,17-Jul-2018,000260,18-Jul-2018,004094,26-Jul-2019,000136 / 31-Jul-2019 in RTGS,8676882,Eighty Six Lakh Seventy Six Thousand Eight Hundred Eighty Two,702828,Seven Lakh Two Thousand Eight Hundred Twenty Eight,7974054,Seventy Nine Lakh Seventy Four Thousand Fifty Four
143,143,072-18-000002,11-Dec-2017,06-Jul-2018,Sinking Energizinsing and Commissining of Borewells in Herohalli  Ward Area in Ward No. 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,Sri M. Rajesh (Sri Nanjundeshwara Construction),9886073963,,Second and Final,000112,01-Apr-2018,000101,17-Jul-2018,000261,18-Jul-2018,004095,26-Jul-2019,000136 / 31-Jul-2019 in RTGS,1565567,Fifteen Lakh Sixty Five Thousand Five Hundred Sixty Seven,126811,One Lakh Twenty Six Thousand Eight Hundred Eleven,1438756,Fourteen Lakh Thirty Eight Thousand Seven Hundred Fifty Six
144,144,072-18-000022,22-Mar-2018,15-Jun-2018,Drilling Borewells and Other Alliged Works at Herohalli Sub Division  ward no 40 and Ward No 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,M/S KRIDL,9845235505,,First and Final,000394,01-Apr-2018,000094,05-Jul-2018,000236,07-Jul-2018,003477,16-Jul-2019,000116 / 18-Jul-2019 in RTGS,9821302,Ninety Eight Lakh Twenty One Thousand Three Hundred Two,991953,Nine Lakh Ninety One Thousand Nine Hundred Fifty Three,8829349,Eighty Eight Lakh Twenty Nine Thousand Three Hundred Fourty Nine
145,145,072-12-000127,30-Jul-2014,23-Nov-2016,Providing Asphalting to  Gidadakonenahalli Janatha Colony Main road in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Harish B.H (M/s Madhumitha Construction),8904904737,,Final,000053,01-Apr-2018,000013,06-Jun-2018,000013,06-Jun-2018,008758,17-Jan-2019,000337 / 01-Feb-2019 in RTGS,2647064,Twenty Six Lakh Fourty Seven Thousand Sixty Four,196596,One Lakh Ninety Six Thousand Five Hundred Ninety Six,2450468,Twenty Four Lakh Fifty  Thousand Four Hundred Sixty Eight
146,146,072-18-000004,11-Dec-2017,28-Feb-2018,Drilling Borewells for Water Supply in ward no 72.,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3321 Special Development works at  Yeshwanthpur, Shantinagar, K.R.Puram, Assembly Constituencies Rs.5.00 Cr. Each",Sri Nanjundeshwara Constructions,9886073963,,First and Final,000115,01-Apr-2018,000001,04-Apr-2018,000034,10-Apr-2018,008158,21-Dec-2018,000306 / 28-Dec-2018 in RTGS,10987368,One Crore Nine Lakh Eighty Seven Thousand Three Hundred Sixty Eight,670229,Six Lakh Seventy  Thousand Two Hundred Twenty Nine,10317139,One Crore Three Lakh Seventeen Thousand One Hundred Thirty Nine
147,147,072-17-000076,15-Mar-2017,14-Sep-2017,Providing of DI Pipe Line Maintenance in Ward No 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M/s.KRIDL,9845235505,,Second and Final,/00307,01-Apr-2018,000046,03-Nov-2017,000203,06-Nov-2017,006443,09-Oct-2018,000241 / 16-Oct-2018 in RTGS,280892,Two Lakh Eighty  Thousand Eight Hundred Ninety Two,28369,Twenty Eight Thousand Three Hundred Sixty Nine,252523,Two Lakh Fifty Two Thousand Five Hundred Twenty Three
148,148,072-17-000076,15-Mar-2017,18-Apr-2017,Providing of DI Pipe Line Maintenance in Ward No 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M/s.KRIDL,9845235505,,Running,/00307,01-Apr-2018,000025,14-Apr-2017,000003,28-Jul-2017,003787,13-Jul-2018,000129 / 18-Jul-2018 in RTGS,218177,Two Lakh Eighteen Thousand One Hundred Seventy Seven,26400,Twenty Six Thousand Four Hundred ,191777,One Lakh Ninety One Thousand Seven Hundred Seventy Seven
149,149,072-12-000127,30-Jul-2014,23-Nov-2016,Providing Asphalting to  Gidadakonenahalli Janatha Colony Main road in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Harish B.H (M/s Madhumitha Construction),8904904737,,Running,000053,01-Apr-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,2647064,Twenty Six Lakh Fourty Seven Thousand Sixty Four,0,,0,
150,150,072-12-000127,30-Jul-2014,23-Nov-2016,Providing Asphalting to  Gidadakonenahalli Janatha Colony Main road in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Harish B.H (M/s Madhumitha Construction),8904904737,,Running,000053,01-Apr-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,2647064,Twenty Six Lakh Fourty Seven Thousand Sixty Four,0,,0,
151,151,072-12-000127,30-Jul-2014,23-Nov-2016,Providing Asphalting to  Gidadakonenahalli Janatha Colony Main road in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Harish B.H (M/s Madhumitha Construction),8904904737,,Running,000053,01-Apr-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,2647064,Twenty Six Lakh Fourty Seven Thousand Sixty Four,0,,0,
152,152,072-12-000127,30-Jul-2014,23-Nov-2016,Providing Asphalting to  Gidadakonenahalli Janatha Colony Main road in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Harish B.H (M/s Madhumitha Construction),8904904737,,Running,000053,01-Apr-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,2647064,Twenty Six Lakh Fourty Seven Thousand Sixty Four,0,,0,
153,153,072-12-000127,30-Jul-2014,23-Nov-2016,Providing Asphalting to  Gidadakonenahalli Janatha Colony Main road in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Harish B.H (M/s Madhumitha Construction),8904904737,,Running,000053,01-Apr-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,2647064,Twenty Six Lakh Fourty Seven Thousand Sixty Four,0,,0,
154,154,072-18-000053,24-Mar-2018,21-May-2018,Improvements and Asphalting at Syndicate Bank Layout and other areas in Herohalli ward Limits in ward no 72 of Herohalli Sub-Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,M/S Mecadez Core Technologies Pvt Ltd,9538136111,,First and Final,000414,24-Mar-2018,000062,11-Jun-2018,000180,21-Jun-2018,005935,29-Mar-2021,000323 / 30-Mar-2021 in RTGS,499730,Four Lakh Ninety Nine Thousand Seven Hundred Thirty ,49973,Fourty Nine Thousand Nine Hundred Seventy Three,449757,Four Lakh Fourty Nine Thousand Seven Hundred Fifty Seven
155,155,072-18-000054,24-Mar-2018,21-May-2018,Providing Project Management Services for the Improvements and Asphalting of Roads in Heroihalli and surrounding area of ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,M/S Mecadez Core Technologies Pvt Ltd,9538136111,,First and Final,000413,24-Mar-2018,000061,11-Jun-2018,000179,21-Jun-2018,007331,10-Jan-2020,000345 / 13-Jan-2020 in RTGS,499730,Four Lakh Ninety Nine Thousand Seven Hundred Thirty ,49973,Fourty Nine Thousand Nine Hundred Seventy Three,449757,Four Lakh Fourty Nine Thousand Seven Hundred Fifty Seven
